producto,rating,cluster,dominant_topic,topic_probability,topic_name,text,date
Samsung A15,5,3,0,0.6238037184616614,"Tópico 0: precio, calidad, camara, mas, buen",Por el precio es alto celu.,2025-04-22
Samsung A15,5,4,0,0.9376090901785826,"Tópico 0: precio, calidad, camara, mas, buen",Exelente celular habré más de 12 ventanas.,2025-04-22
Samsung A15,5,4,1,0.8202506761785828,"Tópico 1: cargador, bien, ahora, trae, compre","Muy bueno. Se lo regalamos a mi mamá por sus 60 años, super contenta. Lo elegí porque mi novia tiene el mismo y es un muy buen teléfono. Saca unas fotos geniales y tiene mucha memoria.",2025-04-22
Samsung A15,5,8,0,0.9361405721291725,"Tópico 0: precio, calidad, camara, mas, buen",Tiene buena memoria ram y de almacenamiento. La batería me dura bien todo el día y yo lo uso mucho !! contenta con la compra!!.,2025-04-22
Samsung A15,5,4,0,0.9354765352467532,"Tópico 0: precio, calidad, camara, mas, buen","Por el momento anda de maravilla. Es un celular de gama media, con buenas prestaciones para su precio. Se. Lo compré a mi mujer. No puedo juzgar mucho la cámara todavía, pero parece ser bastante buena. La pantalla tiene una densidad de pixels por pulgada bastante decente. Para los precios actuales, es una buena opción. Está en marcha desde hace 3 días, con whatsapp, telegram, facebook, gmail y hotmail en app genérica de mail del dispositivo. Por el momento corre todo fluído y normal. Si cambia algo, edito en el futuro.",2025-04-22
Samsung A15,5,4,0,0.7081571280694219,"Tópico 0: precio, calidad, camara, mas, buen","Todavía no puedo opinar con propiedad, recién lo estoy probando. Hasta ahora, muy satisfecho.",2025-04-21
Samsung A15,5,0,1,0.5609109596403337,"Tópico 1: cargador, bien, ahora, trae, compre",Muy bueno lastima que no traigan más los cargadores.,2025-04-21
Samsung A15,5,1,0,0.9234881631905755,"Tópico 0: precio, calidad, camara, mas, buen",Excelente 👌 👌 👌.,2025-04-21
Samsung A15,5,4,0,0.5765245370309271,"Tópico 0: precio, calidad, camara, mas, buen","Relacionmprecio/calidad excelente, por supuesto q de acuerdo a sus características es un poco lento ante ciertos procesos, pero no es excusa para dar 5 estrellas.",2025-04-21
Samsung A15,5,2,1,0.5938934561960357,"Tópico 1: cargador, bien, ahora, trae, compre",Muy bien. Hermoso. Buenísimo.,2025-04-21
Samsung A15,5,5,0,0.5819690483263297,"Tópico 0: precio, calidad, camara, mas, buen","Buen producto, muy buena cámara tiene.",2025-04-21
Samsung A15,5,0,0,0.6877258501511806,"Tópico 0: precio, calidad, camara, mas, buen",Muy bueno todo.,2025-04-21
Samsung A15,5,4,0,0.8936696707690305,"Tópico 0: precio, calidad, camara, mas, buen",Recomendable.,2025-04-20
Samsung A15,5,4,0,0.5142517615603759,"Tópico 0: precio, calidad, camara, mas, buen",Espectacular.,2025-04-20
Samsung A15,5,8,1,0.9057950956314766,"Tópico 1: cargador, bien, ahora, trae, compre","La batería dura mucho, excelente pantalla amoled, en ese rango de precio es de lejos la mejor pantalla. El nfc es un bueno adicional también. El lector de huellas funciona muy bien. No tiene gorila glass y los 4gb de ram se notan, si abris youtube y unos 2 apps más el telefono empieza a sufrir. Por el precio es muchíssimo recomendable.",2025-04-20
Samsung A15,5,4,1,0.89711425220619,"Tópico 1: cargador, bien, ahora, trae, compre",Todo ok.,2025-04-19
Samsung A15,5,3,0,0.5944006104286539,"Tópico 0: precio, calidad, camara, mas, buen","Es un celular estándar, calidad precio está muy bien. Se lo compré a mi mamá , recién comenzó a usarlo, veremos con el tiempo qué tal le va. Lindo celu!.",2025-04-19
Samsung A15,4,6,0,0.9273650800882712,"Tópico 0: precio, calidad, camara, mas, buen","No le doy 5 estrellas porque me parece que por lo que cuesta el equipo, al menos podrían poner un cargador.",2024-07-19
Samsung A15,4,8,0,0.9481067917006057,"Tópico 0: precio, calidad, camara, mas, buen","Lo tengo hace un mes. Empiezo por lo malo, y es que vino envuelto en poco papel burbuja y luego envuelto así nomás con una bolsa de consorcio. Puntos a favor: lo conseguí en oferta a 268. 000 en 6 cuotas sin interés! la cámara es excelente como se puede apreciar en las fotos, y el lente de 50mp es una locura, muy detallado. Las fotos del gato negro y las masitas están sacadas con la de 50mp, las demás con la de 12 y salen excelentes de igual manera. El gran angular es muy bueno, aunque obviamente baja la calidad de la foto pero sigue quedando bien. , el modo noche también (foto del concierto). Tema batería: no me puedo quejar, dura muchísimo, en mi caso, con bastante uso aguanta 1 día y medio, y carga completamente en menos de 1h y media. Jamás se me trabó, dejando abiertas en simultáneo más de 20 aplicaciones. Lo único que no me gusta es que no cuenta con parlante stereo, pero tiene un volumen muy alto, lo cual suma! en unos meses actualizaré.",2025-01-07
Samsung A15,4,6,0,0.9149571470114612,"Tópico 0: precio, calidad, camara, mas, buen","No trae cargador!!!!! osea que aunque parezca menor, hay que hacer un gasto más.",2024-09-06
Samsung A15,4,4,0,0.5064719970543615,"Tópico 0: precio, calidad, camara, mas, buen","Al lado de mi iphone6, este es gardel.",2024-07-05
Samsung A15,4,6,0,0.9579373435326913,"Tópico 0: precio, calidad, camara, mas, buen","Esta muy lindo, tiene buena cámara. Lo único malo, que no trae cargador y es algo que debería tener porque es parte del equipo.",2024-09-25
Samsung A15,4,6,1,0.8939226748704366,"Tópico 1: cargador, bien, ahora, trae, compre","Recién lo estoy usando, no puedo calificar que tan bueno es, lastima que no trae cargador.",2024-08-01
Samsung A15,4,4,0,0.9374247829925024,"Tópico 0: precio, calidad, camara, mas, buen","Para el precio esta muy bueno, la pantalla de 90hz suma mucho, hay que tener en cuenta que hay que comprar un cargador aparte porque no lo incluye pero es normal en la compra de celulares ""modernos"". Tiene nfc que en mi caso lo uso para acreditar cargas en la sube, para uso diario anda fluido y la memoria alcanza y sobra. La cámara esta bastante buena por el precio, la batería quizás podría ser un poco más duradera pero no es problema. La huella digital funciona rápido y eficaz. Lo recomiendo para uso diario ""normal"" de redes sociales y trabajo.",2024-09-21
Samsung A15,4,6,1,0.923848632831422,"Tópico 1: cargador, bien, ahora, trae, compre","Se ve muy bueno, el sistema copia todo de tu celular anterior con facilidad. Noble doy más punta je porque no trae cargador. Me parece de cuarta comprar un celular que funciona a batería y que no traiga su cargador. Patético. Una pena xq de o contrario seria excelente.",2024-10-18
Samsung A15,4,6,0,0.9323415116658818,"Tópico 0: precio, calidad, camara, mas, buen",Le falta el cargador osea tiene el cable nomas lo. Unico que reprocho.,2024-10-03
Samsung A15,4,4,0,0.8932141268283788,"Tópico 0: precio, calidad, camara, mas, buen",Muy buen celular lastima que ya no incluye cargador cuando el resto de las marcas te traen cargadores de carga rápida.,2024-10-01
Samsung A15,4,3,1,0.8837929926809512,"Tópico 1: cargador, bien, ahora, trae, compre",Muy lindo excelente precio calidad lindo para mí gusto.,2024-08-22
Samsung A15,4,6,1,0.7381108993805671,"Tópico 1: cargador, bien, ahora, trae, compre",Esta bueno del celu lo malo que viene sin cargador!!.,2024-09-24
Samsung A15,4,6,0,0.703110122725664,"Tópico 0: precio, calidad, camara, mas, buen","Muy buen teléfono, lo único que no trae cargador, tendrían que agregarlo.",2024-10-26
Samsung A15,4,4,0,0.8745074313463516,"Tópico 0: precio, calidad, camara, mas, buen","Hola!!! lo único disconforme fue rl cable de carga sin enchufe y una entrada para adaptar a el enchufe de otros que es más chica no compatible,por lo demás bien,gracias.",2024-10-27
Samsung A15,4,6,0,0.5332711752663559,"Tópico 0: precio, calidad, camara, mas, buen","Cumplió con las expectativas, me complicó un poquito conseguir el cargador para el cable que trae pero ya está!.",2024-10-04
Samsung A15,4,4,0,0.7462619883359101,"Tópico 0: precio, calidad, camara, mas, buen","Lo tengo hace una semana, y hasta ahora de 10 todo,sólo q debería haber traído cargador y la cámara pensé q iba a ser mucho mejor, pero igual zafa, todo lo demás muy lindo.",2024-12-01
Samsung A15,4,4,1,0.8648171947617602,"Tópico 1: cargador, bien, ahora, trae, compre",No trae enchufe.,2024-11-08
Samsung A15,4,4,0,0.7434013903363182,"Tópico 0: precio, calidad, camara, mas, buen",A veces se tilda. Si pueden compren algo más con más ram.,2024-12-09
Samsung A15,4,7,0,0.5418335419757603,"Tópico 0: precio, calidad, camara, mas, buen","Tiene menos de una semana. Esperaba que sea más grande, y ojo que la batería no dura mucho, dura lo mismo que un promedio. Esperaba que sea más rendidor. Tiene buena cámara. Viene con el cable usb pero sin adaptador, hay que comprarle aparte.",2024-12-06
Samsung A15,4,6,1,0.9285352672645311,"Tópico 1: cargador, bien, ahora, trae, compre",No incluye cargador.,2024-10-04
Samsung A15,4,8,1,0.9165342673340826,"Tópico 1: cargador, bien, ahora, trae, compre",Vengo de una a12 y mejoro cámara y duración de batería hasta hoy muy conforme.,2025-04-08
Samsung A15,4,6,0,0.8745768557450921,"Tópico 0: precio, calidad, camara, mas, buen","Por 300 lucas, y por el uso normal (nada exagerado) que le doy, terrible compra hice. Con que me dure, andando normal, unos 3 o 4 años, sería perfecto. Lo único que me pareció muy malo es que no traiga cargador (solo el cable) ni auriculares. Por el resto, muy conforme.",2025-03-06
Samsung A15,4,6,0,0.9130488948841426,"Tópico 0: precio, calidad, camara, mas, buen","La verdad es que es muy buen celular, me encanta y la cámara es una maravilla. Pero lo malo es que no trae el cargador completo y auriculares. Pero lo demás 10/10.",2025-01-19
Samsung A15,4,6,1,0.8876187001188919,"Tópico 1: cargador, bien, ahora, trae, compre","El tel me encantó, es una pena que no traiga cargador.",2025-01-17
Samsung A15,4,4,0,0.9498151649495675,"Tópico 0: precio, calidad, camara, mas, buen",El tel muy lindo. Solo que el cable para cargar nunca anduvo.,2024-12-28
Samsung A15,4,6,1,0.5559146326107559,"Tópico 1: cargador, bien, ahora, trae, compre",Deberían analizar lo de no mandar un cargador ya que hay que comprar uno nuevo en otro lado o al menos darte a elegir si querés que venga con el cargador original.,2024-12-24
Samsung A15,4,6,0,0.8932689911363201,"Tópico 0: precio, calidad, camara, mas, buen",Muy bueno. Rápido. No le puse 4 estrellas porque viene sin cargador.,2024-12-24
Samsung A15,4,6,0,0.5882692654685896,"Tópico 0: precio, calidad, camara, mas, buen",Es um celular que saca buenas fotos( motivo por lo que lo compré y por la capacidad de guardar datos). No trae cargador y se descarga rápido.,2024-12-22
Samsung A15,4,6,1,0.9469939943293465,"Tópico 1: cargador, bien, ahora, trae, compre","Muy buena cámara y gran duración de la batería. Lástima no trae cargador, que es parte del equipo y aunque parece un dato menor es un gasto más. Por eso no le doy cinco puntos.",2024-12-21
Samsung A15,4,4,1,0.8309425900224774,"Tópico 1: cargador, bien, ahora, trae, compre",Fue un regalo para mi esposo y esta super contento.,2024-10-16
Samsung A15,4,2,1,0.6053452449447972,"Tópico 1: cargador, bien, ahora, trae, compre","Me parece bien en relación precio-calidad, ideal para el uso diario! muy lindo.",2025-02-14
Samsung A15,4,4,1,0.707685069568965,"Tópico 1: cargador, bien, ahora, trae, compre","Dentro de todo es normal te saca del paso ,es comprable.",2025-04-14
Samsung A15,4,3,0,0.9274495858719058,"Tópico 0: precio, calidad, camara, mas, buen",Muy buena batería memoria y calidad de imagen.,2025-02-20
Samsung A15,4,9,1,0.6485332802450422,"Tópico 1: cargador, bien, ahora, trae, compre",Cumple lo que promete. Muy buen teléfono en relación al precio.,2025-02-20
Samsung A15,4,2,1,0.9420201649456267,"Tópico 1: cargador, bien, ahora, trae, compre","La compra la realice en enero 2025 y hasta la fecha muy bién todo! con respecto a la cámara, si le sabes dar el enfoque y la buena determinación salen buenísimas! soy de usar mucho la cámara, y hasta ahora todo ok.",2025-02-11
Samsung A15,4,4,1,0.9242333626509518,"Tópico 1: cargador, bien, ahora, trae, compre",Se tilda mucho y lo tengo desde hace dos semanas. La calidad de la cámara trasera no es buena.,2025-01-22
Samsung A15,4,1,0,0.9162429954234624,"Tópico 0: precio, calidad, camara, mas, buen",Excelente calidad.,2024-12-08
Samsung A15,4,3,1,0.5243260817332667,"Tópico 1: cargador, bien, ahora, trae, compre","Se parece muy bueno. Calidad ,precio muy bueno.",2025-04-30
Samsung A15,4,3,1,0.6128352915458166,"Tópico 1: cargador, bien, ahora, trae, compre",Precio calidad anda muy bien.,2025-04-29
Samsung A15,4,4,1,0.6774287407763511,"Tópico 1: cargador, bien, ahora, trae, compre",Gusto.,2025-04-28
Samsung A15,4,6,0,0.6819866997281859,"Tópico 0: precio, calidad, camara, mas, buen","Me encantó el celular en si pero tengo un inconveniente con el cargador. Si la batería llega a 25% con el cable qué viene y un enchufe convencional no carga, al contrario se descarga. Lo único que me funciona en ese caso es el cargador original del celu de mi marido que también es samsung. Por lo demás excelente celular.",2025-04-26
Samsung A15,4,0,0,0.936485673609372,"Tópico 0: precio, calidad, camara, mas, buen",Está bueno a veces es lento para entrar a las apps.,2025-04-26
Samsung A15,4,4,0,0.935202298445079,"Tópico 0: precio, calidad, camara, mas, buen",Cumple mis expectativas.,2025-04-25
Samsung A15,4,5,1,0.7491990104523716,"Tópico 1: cargador, bien, ahora, trae, compre","Esta bueno y cumple, aveces se traba un poco pero en general va bien y es buen producto.",2025-04-25
Samsung A15,4,4,1,0.7656119424041452,"Tópico 1: cargador, bien, ahora, trae, compre",Buena opción para un teléfono.,2025-04-25
Samsung A15,4,0,0,0.9284967017755179,"Tópico 0: precio, calidad, camara, mas, buen",Buenas noches!! hasta ahora muy bueno!!.,2025-04-25
Samsung A15,4,4,0,0.8879593509638867,"Tópico 0: precio, calidad, camara, mas, buen",Recién lo estoy probando. Hasta ahora me parece muy bueno.,2025-04-24
Samsung A15,4,4,0,0.9482064681295093,"Tópico 0: precio, calidad, camara, mas, buen",Hace menos de un año que lo tengo y se traba.,2025-04-23
Samsung A15,4,4,1,0.757923541240846,"Tópico 1: cargador, bien, ahora, trae, compre",Buen teléfono safa. Lo compre porque viene con nfc y para el que viaja y usa sube te simplifica la vida.,2025-04-22
Samsung A15,4,5,0,0.8718842889271942,"Tópico 0: precio, calidad, camara, mas, buen",Cumple con las expectativas. Muy buen producto.,2025-04-22
Samsung A15,4,4,1,0.8706487535057651,"Tópico 1: cargador, bien, ahora, trae, compre","Cumple lo basico pero samsung es bien complicado su manejo, motorola es mucho mas predictivo, yo sere torpe pero es mi opinion que para mi motorola es mucho mas practico.",2025-04-22
Samsung A15,4,4,0,0.968648563539352,"Tópico 0: precio, calidad, camara, mas, buen",Para el uso que le doy sirve. Buena relación percio-calidad.,2025-04-22
Samsung A15,4,2,0,0.896927300378428,"Tópico 0: precio, calidad, camara, mas, buen",Hasta ahora funciona bien.,2025-04-20
Samsung A15,4,2,1,0.9436403078687485,"Tópico 1: cargador, bien, ahora, trae, compre",Bastante bien.,2025-04-18
Samsung A15,4,4,0,0.7482715990923893,"Tópico 0: precio, calidad, camara, mas, buen",Lindo celular.,2025-04-18
Samsung A15,4,9,0,0.7571674473842641,"Tópico 0: precio, calidad, camara, mas, buen",Buen producto y buena relacion precio calidad.,2025-04-16
Samsung A15,4,6,1,0.8921885444594325,"Tópico 1: cargador, bien, ahora, trae, compre","Muy bueno, solo que el cargador a la semana no me anduvo más.",2025-04-16
Samsung A15,4,9,1,0.6414502495145711,"Tópico 1: cargador, bien, ahora, trae, compre",Buena relacion precio - calidad.,2025-04-15
Samsung A15,4,6,1,0.7577874897091343,"Tópico 1: cargador, bien, ahora, trae, compre",Muy bueno pero lo malo es que no trae cargador ni audífonos.,2025-04-15
Samsung A15,4,4,0,0.8976840058372242,"Tópico 0: precio, calidad, camara, mas, buen",Ok.,2025-04-14
Samsung A15,4,4,1,0.594996937857132,"Tópico 1: cargador, bien, ahora, trae, compre","Muy buena relación calidad-precio, encontrar pantalla amoled en este rango de precio es una grata sorpresa, lo demás es bastante normal en el rango.",2025-04-14
Samsung A15,4,4,1,0.9086405299724734,"Tópico 1: cargador, bien, ahora, trae, compre",La verdad mi hijo esta super contento es un muy buen equipo la verdad superó mis expectativas. Anda perfecto y lo las lindo tiene una cámara que salen fotos excelente.,2025-04-12
Samsung A15,4,2,0,0.7191391918417872,"Tópico 0: precio, calidad, camara, mas, buen","Estoy a pocos dias de uso, todo parece muy bien.",2025-04-11
Samsung A15,4,2,1,0.9478429807346374,"Tópico 1: cargador, bien, ahora, trae, compre",Una maquina funcionando bien hasta la actualidad. Lo tengo hacen 3 meses. Es un poco lento pero bueno. Lo compensa en otros detalles.,2025-04-11
Samsung A15,4,0,0,0.9657302983669795,"Tópico 0: precio, calidad, camara, mas, buen",Para mi esta muy bueno.,2025-04-11
Samsung A15,4,7,0,0.899240459920124,"Tópico 0: precio, calidad, camara, mas, buen","Es más lindo en la vida real, anda súper bien. Por lo que pagué esperaba menos y la verdad me sorprendió.",2025-04-11
Samsung A15,4,4,0,0.8950540636711877,"Tópico 0: precio, calidad, camara, mas, buen",Lo estoy probando.,2025-04-11
Samsung A15,4,3,1,0.9373936430491658,"Tópico 1: cargador, bien, ahora, trae, compre",Precio según calidad.,2025-04-10
Samsung A15,4,4,1,0.5455886563909831,"Tópico 1: cargador, bien, ahora, trae, compre",Muy conforme con el producto.,2025-04-08
Samsung A15,4,8,1,0.642600723936177,"Tópico 1: cargador, bien, ahora, trae, compre","Me resultó un poco complejo el pase de información desde el samsunga14, anteriormente había cambiado del a3 al a14 y se hizo perfecto, paso todo de una con claves y todo, pero esta vez muchas cosas no pasaron y tu e que perder mucho tiempo pasando de a una aplicación, además no dura tanto la batería, sinceramente me arrepentí del cambio, el a14 para mi era mejor a pesar de ser más viejo.",2025-04-08
Samsung A15,4,0,1,0.7485319487757871,"Tópico 1: cargador, bien, ahora, trae, compre",Muy bueno el celular.,2025-04-07
Samsung A15,4,4,0,0.9239987536657415,"Tópico 0: precio, calidad, camara, mas, buen",No tira minecraft (pago).,2025-04-06
Samsung A15,4,4,1,0.8937733877167525,"Tópico 1: cargador, bien, ahora, trae, compre","Por ahora esta resultando todo ok, recien lo compramos, veremos con el tiempo.",2025-04-05
Samsung A15,4,8,1,0.5993472194342725,"Tópico 1: cargador, bien, ahora, trae, compre",Me gusto el celular pero la no me gusto que a los 3 meses se descargaba un poco rápido la bateria.,2025-04-05
Samsung A15,4,2,1,0.7290191378079296,"Tópico 1: cargador, bien, ahora, trae, compre",Rinde bien para el día a día. Se puede jugar pero tampoco exigirle milagros.,2025-04-04
Samsung A15,4,4,1,0.8718778741913354,"Tópico 1: cargador, bien, ahora, trae, compre",Hasta ahora anda perfecto. Hace dos semanas lo tengo.,2025-04-04
Samsung A15,4,6,1,0.916225876183984,"Tópico 1: cargador, bien, ahora, trae, compre",Lo malo q no viene el cargador.,2025-04-04
Samsung A15,4,4,0,0.7384630050110962,"Tópico 0: precio, calidad, camara, mas, buen","Buena definiciom de pantalla,y almacenamiento de memoria.",2025-04-03
Samsung A15,4,3,0,0.8713580387608201,"Tópico 0: precio, calidad, camara, mas, buen",Muy bueno con respecto al precio muy lindo el celular.,2025-04-02
Samsung A15,4,0,1,0.8145801520431835,"Tópico 1: cargador, bien, ahora, trae, compre","Está bueno, recomendable.",2025-03-31
Samsung A15,4,6,0,0.9620271129616371,"Tópico 0: precio, calidad, camara, mas, buen",Todo correcto el teléfono pero no trae cargador ratas.,2025-03-31
Samsung A15,4,9,0,0.8722285172648513,"Tópico 0: precio, calidad, camara, mas, buen","Hoy, abril del 2025, excelente relación precio ,calidad, memoria, y velocidad.",2025-03-29
Samsung A15,4,4,1,0.913859819039741,"Tópico 1: cargador, bien, ahora, trae, compre",Buenísimo fue para un regalo y súper satisfecha!!!.,2025-03-26
Samsung A15,4,3,1,0.887363613273786,"Tópico 1: cargador, bien, ahora, trae, compre",Muy bueno y buena calidad.,2025-03-26
Samsung A15,4,0,0,0.7896898694255928,"Tópico 0: precio, calidad, camara, mas, buen",El producto muy bueno.,2025-03-25
Samsung A15,4,4,0,0.7234434313875113,"Tópico 0: precio, calidad, camara, mas, buen",Muy lindo.,2025-03-23
Samsung A15,4,3,1,0.6577385515363485,"Tópico 1: cargador, bien, ahora, trae, compre",Lo compré para regalar. Se ve de buena calidad. Todavía tiene muy poco uso para poder decir algo más. Pero confío en samsung porque uso esta marca también.,2025-03-23
Samsung A15,4,6,1,0.8537010917436505,"Tópico 1: cargador, bien, ahora, trae, compre","Muy lindo equipo, lo único malo es que no trae cargador.",2025-03-22
Samsung A15,4,4,1,0.9043730968471233,"Tópico 1: cargador, bien, ahora, trae, compre",Hermoso y espero que sea duradero.,2025-03-22
Samsung A15,4,4,1,0.9403087280157822,"Tópico 1: cargador, bien, ahora, trae, compre",Se lo compré para mi hija. Está muy conforme.,2025-03-21
Samsung A15,4,4,0,0.5278349421567514,"Tópico 0: precio, calidad, camara, mas, buen","No lo compre para uso personal,.",2025-03-21
Samsung A15,4,1,1,0.9307185781862073,"Tópico 1: cargador, bien, ahora, trae, compre","Buena calidad, excelente producto.",2025-03-20
Samsung A15,4,4,1,0.8671652004598142,"Tópico 1: cargador, bien, ahora, trae, compre",Masomenos.,2025-03-20
Samsung A15,4,1,1,0.8615351091475575,"Tópico 1: cargador, bien, ahora, trae, compre",Excelente telefono.,2025-03-20
Samsung A15,4,6,0,0.7831585181666862,"Tópico 0: precio, calidad, camara, mas, buen","Excelente el celu ,no le doy 5 estrella ya que desconozco el motivo porque no biene con el cargador tipo c.",2025-03-19
Samsung A15,4,4,1,0.9225158522465391,"Tópico 1: cargador, bien, ahora, trae, compre",Lo compre y no leí que venia sin cargador!!! debería traer en mi opinión. Lo demás todo bien.,2025-03-19
Samsung A15,4,4,1,0.723909984990086,"Tópico 1: cargador, bien, ahora, trae, compre",No le doy todas las estrellas porque lo acabo de comprar y hasta ahora no puedo decir es bueno o no.,2025-03-19
Samsung A15,4,3,0,0.9328619972358122,"Tópico 0: precio, calidad, camara, mas, buen",Acorde precio calidad.,2025-03-18
Samsung A15,4,0,0,0.9342480493786504,"Tópico 0: precio, calidad, camara, mas, buen",Es muy bueno pero tiene sus fayas.,2025-03-18
Samsung A15,4,4,1,0.8789678523838418,"Tópico 1: cargador, bien, ahora, trae, compre",El celular perfecto!.,2025-03-18
Samsung A15,4,5,0,0.6801519727116759,"Tópico 0: precio, calidad, camara, mas, buen",Es un buen telefono para el precio lo unico malo es una pulgada menos que el a13 por enemplo.,2025-03-17
Samsung A15,4,8,0,0.5186594610608749,"Tópico 0: precio, calidad, camara, mas, buen",Es un celu medio pelo para zafar funciona. La batería dura casi 2 días es normal estéticamente hablando. No trae cargador es un garrón.,2025-03-15
Samsung A15,4,8,1,0.872943973323316,"Tópico 1: cargador, bien, ahora, trae, compre",Cómo voy a saber si es duradero o cuánto dura la batería si hace 2 horas que lo recibí.,2025-03-14
Samsung A15,4,6,1,0.8326695041064149,"Tópico 1: cargador, bien, ahora, trae, compre","Muy buen producto, siendo gama media, muy bien celular, lástima q no viene con el cargador una verdadera lástima, sumaria un par de puntos más, si sos exigente para juegos hay q comprar el de 8 gigas y 256, saludos totales.",2025-03-14
Samsung A15,4,7,1,0.8557339775952683,"Tópico 1: cargador, bien, ahora, trae, compre",Cómo esperaba de samsung! un celular bastante bueno por su precio.,2025-03-13
Samsung A15,4,9,0,0.8919160762527304,"Tópico 0: precio, calidad, camara, mas, buen","Bueno, práctico! relación precio calidad.",2025-03-13
Samsung A15,4,4,1,0.9412196636826878,"Tópico 1: cargador, bien, ahora, trae, compre",Recién llegado. Instalando.,2025-03-12
Samsung A15,4,4,1,0.9215671797173461,"Tópico 1: cargador, bien, ahora, trae, compre","A tener en cuenta. Buen teléfono. Lo único malo del modelo es que no se prende la pantalla en notificaciones como whatsapp, solo en llamadas y sms. Probé actualizando, de todo y nada. Esperemos samsung lo solucione pronto.",2025-03-12
Samsung A15,4,9,1,0.9306070798780667,"Tópico 1: cargador, bien, ahora, trae, compre",Relación precio calidad cumple la función!.,2025-03-12
Samsung A15,4,3,1,0.8663373880953065,"Tópico 1: cargador, bien, ahora, trae, compre","Muy buena eelacion precio calidad,me encantó la cámara.",2025-03-11
Samsung A15,4,5,1,0.6569261972762984,"Tópico 1: cargador, bien, ahora, trae, compre",Un buen celular acorde al precio. Cumplió las expectativas.,2025-03-11
Samsung A15,4,6,1,0.9284127574585034,"Tópico 1: cargador, bien, ahora, trae, compre","Esta bien, pero por el precio podría incluir el transformador del cargador, ya que viene el usb con las dos fichas tipo c.",2025-03-10
Samsung A15,4,7,1,0.8746070521940794,"Tópico 1: cargador, bien, ahora, trae, compre",Es lo que esperaba.,2025-03-10
Samsung A15,4,4,1,0.8155871978560749,"Tópico 1: cargador, bien, ahora, trae, compre",Me gusta mucho. Muy conforme con el cel.,2025-03-10
Samsung A15,4,4,1,0.7878598831570722,"Tópico 1: cargador, bien, ahora, trae, compre","Piola, solo que es como si te vendieran un pantalon sin bolsillo al no tener adaptador xd.",2025-03-09
Samsung A15,4,9,0,0.8762921348739786,"Tópico 0: precio, calidad, camara, mas, buen",Muy buena relación precio - calidad. Es muy util para el día a día el nfc fundamentealmente para quien se maneja en transporte público para acreditar las cargas de la sube. Camara y capaciedad de almacenamiento excelente.,2025-03-09
Samsung A15,4,4,0,0.7287342497497485,"Tópico 0: precio, calidad, camara, mas, buen",Regular.,2025-03-08
Samsung A15,4,7,1,0.7037992671072119,"Tópico 1: cargador, bien, ahora, trae, compre",Era lo que esperaba por el precio y gama. Está perfecto.,2025-03-07
Samsung A15,4,6,0,0.7517256478480072,"Tópico 0: precio, calidad, camara, mas, buen",Le pongo 4 estella por no tener cargador solo un cable con fichas ipc.,2025-03-05
Samsung A15,4,4,0,0.6365967152103291,"Tópico 0: precio, calidad, camara, mas, buen",Muy lindo y delicado.,2025-03-05
Samsung A15,4,8,1,0.9599219540445534,"Tópico 1: cargador, bien, ahora, trae, compre","Precio, calidad, si no lo cargas con su cargador original, la batería se acaba un poco más rápido. La cámara es muy buena para tomar fotos a una distancia no muy marga. Responde rápido, no es un teléfono que empieza a funcionar lento cuando tiene demasiados archivos, apps, etc.",2025-03-05
Samsung A15,4,4,1,0.8661398013257429,"Tópico 1: cargador, bien, ahora, trae, compre",Me gustó muchísimo gcias.,2025-03-04
Samsung A15,4,7,0,0.7000848751804799,"Tópico 0: precio, calidad, camara, mas, buen",Recomendable. Es lo que esperaba.,2025-03-02
Samsung A15,4,6,1,0.9077922399901918,"Tópico 1: cargador, bien, ahora, trae, compre",Me pareció un exelente producto. Solamente no se entiende por qué no trae cargador. .,2025-03-01
Samsung A15,4,5,0,0.8492020245998962,"Tópico 0: precio, calidad, camara, mas, buen",Es buen producto. Lo único para decir es que no trae cargador.,2025-02-27
Samsung A15,4,2,1,0.616315909052743,"Tópico 1: cargador, bien, ahora, trae, compre","Funciona muy bien, por el lado del manejo y la funcionalidad es lo normal para un samsung. Sin embargo, está muy claro que es un diseño hecho para ponerle un protector externo. Sus bordes rectos y sus tres lentes protuberantes son una invitación a sufrir daños al menor golpe o raspón. Es inaceptable que los fabricantes de celulares ya no provean el cargador con el equipo. El precio es absurdo, una parte no despreciable de éste tiene que ver con la veracidad del cuasi monopolio de mercado (para nada) libre.",2025-02-26
Samsung A15,4,5,1,0.8090514304537559,"Tópico 1: cargador, bien, ahora, trae, compre","Buen producto, lo q esperaba.",2025-02-25
Samsung A15,4,5,0,0.640117529754102,"Tópico 0: precio, calidad, camara, mas, buen","Es bueno, lo único es que no trae el adaptador del cargador. Pero quitando eso, es muy buen producto!.",2025-02-25
Samsung A15,4,6,1,0.8925329569831684,"Tópico 1: cargador, bien, ahora, trae, compre",Por el momento bien. No viene cargador.,2025-02-24
Samsung A15,4,8,1,0.7936695982113646,"Tópico 1: cargador, bien, ahora, trae, compre","La verdad lo tengo hace una semana y funciona muy bien si lo queres por la cámara este no es tu cel , la batería dura un montón muy buena.",2025-02-23
Samsung A15,4,6,1,0.8083497639915193,"Tópico 1: cargador, bien, ahora, trae, compre",Hasta ahora muy bueno lo único malo es que viene sin cargador.,2025-02-23
